"table_name","table_comment","column_name","is_primary_key","data_type","is_nullable","column_comment","ordinal_position"
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_17","0","character varying(32)",False,"EDIサブコード１７",20
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_18","0","character varying(32)",False,"EDIサブコード１８",21
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_19","0","character varying(32)",False,"EDIサブコード１９",22
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_20","0","character varying(32)",False,"EDIサブコード２０",23
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_21","0","character varying(32)",False,"EDIサブコード２１",24
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_22","0","character varying(32)",False,"EDIサブコード２２",25
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_23","0","character varying(32)",False,"EDIサブコード２３",26
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_24","0","character varying(32)",False,"EDIサブコード２４",27
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_25","0","character varying(32)",False,"EDIサブコード２５",28
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_26","0","character varying(32)",False,"EDIサブコード２６",29
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_27","0","character varying(32)",False,"EDIサブコード２７",30
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_28","0","character varying(32)",False,"EDIサブコード２８",31
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_29","0","character varying(32)",False,"EDIサブコード２９",32
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_30","0","character varying(32)",False,"EDIサブコード３０",33
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_31","0","character varying(32)",False,"EDIサブコード３１",34
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_32","0","character varying(32)",False,"EDIサブコード３２",35
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_33","0","character varying(32)",False,"EDIサブコード３３",36
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_34","0","character varying(32)",False,"EDIサブコード３４",37
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_35","0","character varying(32)",False,"EDIサブコード３５",38
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_36","0","character varying(32)",False,"EDIサブコード３６",39
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_37","0","character varying(32)",False,"EDIサブコード３７",40
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_38","0","character varying(32)",False,"EDIサブコード３８",41
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_39","0","character varying(32)",False,"EDIサブコード３９",42
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_40","0","character varying(32)",False,"EDIサブコード４０",43
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_41","0","character varying(32)",False,"EDIサブコード４１",44
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_42","0","character varying(32)",False,"EDIサブコード４２",45
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_43","0","character varying(32)",False,"EDIサブコード４３",46
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_44","0","character varying(32)",False,"EDIサブコード４４",47
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_45","0","character varying(32)",False,"EDIサブコード４５",48
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_46","0","character varying(32)",False,"EDIサブコード４６",49
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_47","0","character varying(32)",False,"EDIサブコード４７",50
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_48","0","character varying(32)",False,"EDIサブコード４８",51
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_49","0","character varying(32)",False,"EDIサブコード４９",52
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_50","0","character varying(32)",False,"EDIサブコード５０",53
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_51","0","character varying(32)",False,"EDIサブコード５１",54
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_52","0","character varying(32)",False,"EDIサブコード５２",55
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_53","0","character varying(32)",False,"EDIサブコード５３",56
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_54","0","character varying(32)",False,"EDIサブコード５４",57
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_55","0","character varying(32)",False,"EDIサブコード５５",58
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_56","0","character varying(32)",False,"EDIサブコード５６",59
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_57","0","character varying(32)",False,"EDIサブコード５７",60
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_58","0","character varying(32)",False,"EDIサブコード５８",61
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_59","0","character varying(32)",False,"EDIサブコード５９",62
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_60","0","character varying(32)",False,"EDIサブコード６０",63
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_61","0","character varying(32)",False,"EDIサブコード６１",64
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_62","0","character varying(32)",False,"EDIサブコード６２",65
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_63","0","character varying(32)",False,"EDIサブコード６３",66
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_64","0","character varying(32)",False,"EDIサブコード６４",67
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_65","0","character varying(32)",False,"EDIサブコード６５",68
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_66","0","character varying(32)",False,"EDIサブコード６６",69
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_67","0","character varying(32)",False,"EDIサブコード６７",70
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_68","0","character varying(32)",False,"EDIサブコード６８",71
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_69","0","character varying(32)",False,"EDIサブコード６９",72
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_70","0","character varying(32)",False,"EDIサブコード７０",73
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_71","0","character varying(32)",False,"EDIサブコード７１",74
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_72","0","character varying(32)",False,"EDIサブコード７２",75
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_73","0","character varying(32)",False,"EDIサブコード７３",76
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_74","0","character varying(32)",False,"EDIサブコード７４",77
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_75","0","character varying(32)",False,"EDIサブコード７５",78
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_76","0","character varying(32)",False,"EDIサブコード７６",79
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_77","0","character varying(32)",False,"EDIサブコード７７",80
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_78","0","character varying(32)",False,"EDIサブコード７８",81
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_79","0","character varying(32)",False,"EDIサブコード７９",82
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_80","0","character varying(32)",False,"EDIサブコード８０",83
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_81","0","character varying(32)",False,"EDIサブコード８１",84
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_82","0","character varying(32)",False,"EDIサブコード８２",85
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_83","0","character varying(32)",False,"EDIサブコード８３",86
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_84","0","character varying(32)",False,"EDIサブコード８４",87
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_85","0","character varying(32)",False,"EDIサブコード８５",88
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_86","0","character varying(32)",False,"EDIサブコード８６",89
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_87","0","character varying(32)",False,"EDIサブコード８７",90
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_88","0","character varying(32)",False,"EDIサブコード８８",91
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_89","0","character varying(32)",False,"EDIサブコード８９",92
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_90","0","character varying(32)",False,"EDIサブコード９０",93
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_91","0","character varying(32)",False,"EDIサブコード９１",94
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_92","0","character varying(32)",False,"EDIサブコード９２",95
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_93","0","character varying(32)",False,"EDIサブコード９３",96
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_94","0","character varying(32)",False,"EDIサブコード９４",97
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_95","0","character varying(32)",False,"EDIサブコード９５",98
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_96","0","character varying(32)",False,"EDIサブコード９６",99
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_97","0","character varying(32)",False,"EDIサブコード９７",100
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_98","0","character varying(32)",False,"EDIサブコード９８",101
"m_agency_link_sub","卸コード変換サブマスター","ws_sub_cd_99","0","character varying(32)",False,"EDIサブコード９９",102
